dataTime,sidoName,stationName,mangName,so2Value,coValue,o3Value,no2Value,pm10Value,pm10Value24,pm25Value,pm25Value24,khaiValue,khaiGrade,so2Grade,coGrade,o3Grade,no2Grade,pm10Grade,pm25Grade,pm10Grade1h,pm25Grade1h,so2Flag,coFlag,o3Flag,no2Flag,pm10Flag,pm25Flag
2021-09-25 08:00,경북,명륜동,도시대기,0.002,0.3,0.006,0.007,30,23,4,4,38,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,공단동,도시대기,0.002,0.4,0.010,0.011,28,27,14,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,원평동,도시대기,,0.2,0.003,0.017,15,14,6,4,28,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-09-25 08:00,경북,형곡동,도시대기,0.003,0.4,0.020,0.008,15,19,7,4,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,4공단,도시대기,0.001,0.2,0.008,0.007,10,11,8,7,23,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,진미동,도시대기,0.002,0.5,0.013,0.011,16,12,12,,,,좋음,좋음,좋음,좋음,좋음,,좋음,좋음,,,,,,
2021-09-25 08:00,경북,가흥동,도시대기,0.001,0.3,0.010,0.003,1,4,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-25 08:00,경북,중방동,도시대기,0.003,0.3,0.014,0.006,11,10,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-25 08:00,경북,하양읍,도시대기,0.005,0.4,0.024,0.009,10,16,7,7,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,상주시,도시대기,0.004,0.3,0.006,0.011,15,11,2,3,18,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,칠곡군,도시대기,0.003,0.3,0.018,0.010,9,8,4,4,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,영덕읍,도시대기,0.002,0.2,0.031,0.003,4,4,1,2,51,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,강구면,교외대기,0.001,0.2,0.038,0.002,13,9,,,,,좋음,좋음,보통,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-25 08:00,경북,영해면,도시대기,0.001,0.2,0.040,0.002,13,9,2,3,58,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,문경시,도시대기,0.002,0.3,0.003,0.011,12,10,6,7,23,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,성주군,도시대기,0.003,0.5,0.008,0.011,27,17,20,12,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-09-25 08:00,경북,화북면,교외대기,0.000,0.3,0.020,0.005,,,3,4,,,좋음,좋음,좋음,좋음,,좋음,,좋음,,,,,자료이상,
2021-09-25 08:00,경북,영천시,도시대기,0.004,0.4,0.016,0.011,1,8,1,5,27,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,안계면,교외대기,0.002,0.2,0.008,0.004,10,8,3,2,13,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,의성읍,도시대기,0.003,0.4,0.012,0.009,6,7,1,2,20,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,울진군,도시대기,0.002,0.5,0.038,0.003,22,16,5,5,57,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,석포면,도시대기,0.003,0.3,0.013,0.003,6,5,1,2,22,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,봉화군청,도시대기,0.002,0.6,0.003,,11,9,2,3,,,좋음,좋음,좋음,,좋음,좋음,좋음,좋음,,,,자료이상,,
2021-09-25 08:00,경북,태하리,국가배경농도,0.001,0.2,0.034,0.002,16,17,2,4,53,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,울릉읍,도시대기,0.002,0.1,0.041,0.003,16,21,4,5,59,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,대가야읍,도시대기,0.001,0.3,0.024,0.002,10,12,7,9,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,군위읍,도시대기,,0.4,0.009,0.004,13,11,3,3,18,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-09-25 08:00,경북,영양군,도시대기,0.002,0.2,0.022,0.008,8,9,2,2,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,예천군,도시대기,0.002,0.2,0.009,0.006,18,15,8,7,25,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,화양읍,도시대기,0.002,0.3,0.017,0.009,4,6,3,3,28,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경북,포항항,항만,0.001,0.1,0.032,0.014,11,17,7,7,52,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,회원동,도시대기,0.003,0.4,0.012,0.018,19,15,14,12,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,봉암동,도시대기,0.002,0.3,0.013,0.013,29,12,11,6,22,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,내서읍,도시대기,0.003,0.6,0.007,0.011,13,11,7,5,18,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,상봉동,도시대기,0.002,0.4,0.024,0.008,,,,,,,좋음,좋음,좋음,좋음,,,,,,,,,점검및교정,점검및교정
2021-09-25 08:00,경남,대안동,도시대기,0.002,0.4,0.028,0.005,6,8,6,5,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,상대동(진주),도시대기,0.003,0.3,0.017,0.008,10,10,5,7,28,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,정촌면,도시대기,0.003,0.6,0.008,0.013,11,11,6,7,23,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,명서동,도시대기,0.002,0.3,0.016,0.015,10,10,5,6,27,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,웅남동,도시대기,0.003,0.4,0.005,0.031,22,16,11,9,51,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,성주동,도시대기,0.002,0.4,0.012,0.020,8,8,6,5,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,용지동,도시대기,0.002,0.3,0.031,0.007,15,14,4,3,51,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,반송로,도로변대기,0.003,0.3,0.017,0.014,9,11,4,4,28,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,사파동,도시대기,0.002,0.4,0.021,0.010,7,9,2,4,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,경화동,도시대기,0.002,0.4,0.035,0.008,7,5,5,,,,좋음,좋음,보통,좋음,좋음,,좋음,좋음,,,,,,
2021-09-25 08:00,경남,월영동,도시대기,0.003,0.4,0.012,0.019,14,13,8,7,32,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,하동읍,도시대기,0.002,0.3,0.032,0.006,10,12,4,5,52,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,금성면,도시대기,0.002,0.3,0.035,0.004,6,8,3,5,54,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,동상동,도시대기,0.003,0.4,0.022,0.008,13,13,2,2,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,삼방동,도시대기,0.003,0.2,0.036,0.007,18,15,6,4,55,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,장유동,도시대기,0.003,0.3,0.007,0.028,13,11,7,7,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,진영읍,도시대기,0.003,0.4,0.008,0.019,23,22,6,8,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,김해대로,도로변대기,0.003,0.3,0.025,0.021,15,12,6,5,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,저구리,교외대기,0.001,0.1,0.035,0.005,24,23,20,18,56,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-09-25 08:00,경남,아주동,도시대기,0.002,0.5,0.033,0.011,19,14,7,6,53,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,고현동,도시대기,0.003,0.5,0.028,0.006,10,9,4,4,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,사천읍,도시대기,0.005,0.3,0.017,0.012,10,11,7,6,28,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,향촌동,도시대기,0.003,0.4,0.029,0.006,11,9,6,5,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,대산면,교외대기,,0.5,0.010,0.008,24,22,13,12,40,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,장비점검,,,,,
2021-09-25 08:00,경남,북부동,도시대기,0.002,0.3,0.020,0.018,8,8,3,5,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,삼호동,도시대기,0.004,0.5,0.018,0.013,15,14,7,7,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,물금읍,도시대기,0.003,0.6,0.027,0.014,14,13,10,7,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,내일동,도시대기,0.003,0.4,0.015,0.016,12,10,3,3,27,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,무전동,도시대기,0.003,0.3,0.029,0.011,10,9,7,6,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,고성읍,도시대기,0.002,0.3,0.024,0.009,14,16,6,6,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,거창읍,도시대기,0.002,0.3,0.007,0.010,14,10,10,7,23,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,가야읍,도시대기,0.002,0.3,0.008,0.007,14,12,1,5,20,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,함양읍,도시대기,0.002,0.3,0.008,0.009,11,9,3,5,17,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,남해읍,도시대기,0.002,0.3,0.025,0.006,6,8,5,5,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,산청읍,도시대기,0.002,0.3,0.006,0.006,10,12,3,6,20,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,남상면,교외대기,0.002,0.4,0.004,0.009,7,7,7,4,15,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,의령읍,도시대기,0.003,0.3,0.008,0.008,13,12,3,4,20,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,창녕읍,도시대기,0.003,0.3,0.015,0.011,14,17,7,10,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,경남,합천읍,도시대기,0.002,0.3,0.007,0.008,,,5,6,,,좋음,좋음,좋음,좋음,,좋음,,좋음,,,,,점검및교정,
2021-09-25 08:00,경남,마산항,항만,0.001,0.0,0.012,0.017,25,17,12,9,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,제주,이도동,도시대기,0.002,0.3,0.026,0.009,19,20,7,9,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,제주,연동,도시대기,0.002,0.2,0.027,0.008,22,17,6,6,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,제주,조천읍,도시대기,0.001,0.2,0.033,0.007,16,28,9,6,53,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,제주,한림읍,도시대기,0.001,0.2,0.026,0.008,,,8,8,,,좋음,좋음,좋음,좋음,,좋음,,좋음,,,,,자료이상,
2021-09-25 08:00,제주,동홍동,도시대기,0.001,0.2,0.033,0.007,16,16,4,3,53,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,제주,성산읍,도시대기,0.001,0.1,0.043,0.003,25,22,5,5,61,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,제주,남원읍,도시대기,0.001,0.4,0.028,0.005,23,17,15,6,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,제주,대정읍,도시대기,,0.2,0.033,0.005,24,19,6,8,53,보통,,좋음,보통,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-09-25 08:00,제주,노형로,도로변대기,0.001,0.4,0.021,0.012,22,22,5,5,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,제주,고산리,국가배경농도,,,,,10,9,1,3,,,,,,,좋음,좋음,좋음,좋음,자료이상,자료이상,자료이상,자료이상,,
2021-09-25 08:00,세종,신흥동,도시대기,0.003,0.5,0.004,0.015,16,18,9,7,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,세종,아름동,도시대기,0.003,0.6,0.006,0.018,13,15,7,8,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-25 08:00,세종,한솔동,도시대기,,0.6,0.007,0.018,14,10,6,5,30,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-09-25 08:00,세종,부강면,도시대기,0.003,0.6,0.003,0.016,22,14,8,5,27,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,은평구,도시대기,0.002,0.4,0.021,0.006,,,6,,,,좋음,좋음,좋음,좋음,,,,좋음,,,,,장비점검,
2021-09-26 08:00,서울,서대문구,도시대기,0.002,0.3,0.028,0.002,5,4,1,2,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,마포구,도시대기,0.002,0.3,0.027,0.010,7,6,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-26 08:00,서울,신촌로,도로변대기,0.002,0.3,0.025,0.012,8,6,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-26 08:00,서울,강서구,도시대기,0.002,0.4,0.024,0.010,3,4,1,1,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,공항대로,도로변대기,0.002,0.3,0.018,0.018,8,7,4,4,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,구로구,도시대기,0.002,0.4,0.029,0.007,8,6,1,2,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,영등포구,도시대기,0.002,0.3,0.023,0.010,6,7,1,2,38,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,영등포로,도로변대기,0.003,0.3,0.019,0.016,7,7,,3,32,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,,자료이상
2021-09-26 08:00,서울,동작구,도시대기,0.002,0.3,0.012,0.016,7,9,1,3,27,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,동작대로 중앙차로,도로변대기,0.003,0.3,0.012,0.024,9,9,4,3,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,관악구,도시대기,0.002,0.3,0.027,0.011,6,6,1,2,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,도봉구,도시대기,,0.4,0.011,0.009,8,9,1,2,18,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-09-26 08:00,서울,강남구,도시대기,0.002,0.3,0.022,0.012,7,6,1,1,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,서초구,도시대기,0.002,0.3,0.024,0.010,4,,,,,,좋음,좋음,좋음,좋음,,,좋음,,,,,,,자료이상
2021-09-26 08:00,서울,도산대로,도로변대기,0.002,0.4,0.023,0.009,,,3,3,,,좋음,좋음,좋음,좋음,,좋음,,좋음,,,,,자료이상,
2021-09-26 08:00,서울,강남대로,도로변대기,0.003,0.5,0.004,0.017,7,6,,,28,좋음,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-26 08:00,서울,송파구,도시대기,0.002,0.3,0.025,0.009,7,7,2,2,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,강동구,도시대기,0.002,0.3,0.018,0.010,6,6,1,1,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,천호대로,도로변대기,0.002,0.4,0.012,0.017,12,9,,3,28,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,,자료이상
2021-09-26 08:00,서울,금천구,도시대기,0.002,0.2,0.022,0.006,3,4,1,2,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,시흥대로,도로변대기,0.003,0.5,0.005,0.028,15,12,6,5,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,강북구,도시대기,0.002,0.3,0.012,0.009,8,9,1,2,20,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,양천구,도시대기,0.004,0.3,0.026,0.009,,10,2,3,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,장비점검,
2021-09-26 08:00,서울,노원구,도시대기,0.001,0.3,0.013,0.011,7,8,1,3,22,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,화랑로,도로변대기,0.003,0.3,0.006,0.021,9,8,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-26 08:00,서울,중구,도시대기,0.003,0.3,0.023,0.012,4,4,1,1,38,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,한강대로,도로변대기,0.003,0.4,0.011,0.021,12,11,3,4,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,종로구,도시대기,0.003,0.3,0.023,0.011,4,4,1,2,38,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,청계천로,도로변대기,0.002,0.3,0.021,0.013,6,6,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-26 08:00,서울,종로,도로변대기,0.002,0.4,0.014,0.022,7,7,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-26 08:00,서울,용산구,도시대기,0.002,0.2,0.021,0.007,7,5,3,2,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,광진구,도시대기,0.003,0.5,0.022,0.006,8,7,1,2,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,성동구,도시대기,0.002,0.2,0.030,0.008,6,7,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-26 08:00,서울,강변북로,도로변대기,0.002,0.2,0.029,0.003,,,3,,,,좋음,좋음,좋음,좋음,,,,좋음,,,,,자료이상,
2021-09-26 08:00,서울,중랑구,도시대기,0.002,0.2,0.023,0.008,6,6,1,1,38,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,동대문구,도시대기,0.002,0.3,0.020,0.012,6,7,1,1,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,홍릉로,도로변대기,0.002,0.3,0.014,0.019,7,6,3,4,32,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,성북구,도시대기,0.003,0.5,0.006,0.014,5,4,1,1,23,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,서울,정릉로,도로변대기,0.002,0.3,0.014,0.015,8,7,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-09-26 08:00,부산,광복동,도시대기,0.003,0.3,0.031,0.007,18,16,12,6,51,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,초량동,도로변대기,0.002,0.3,0.025,0.015,21,17,3,3,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,태종대,도시대기,0.002,0.2,0.040,0.004,13,16,3,3,58,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,청학동,도시대기,0.003,0.2,0.034,0.009,14,14,2,3,53,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,전포동,도시대기,0.003,0.2,0.031,0.006,12,15,3,3,51,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,온천동,도로변대기,0.003,0.3,0.024,0.020,15,17,12,6,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,명장동,도시대기,,,0.030,0.006,17,16,4,4,50,좋음,,,좋음,좋음,좋음,좋음,좋음,좋음,통신장애,통신장애,,,,
2021-09-26 08:00,부산,대연동,도시대기,0.003,0.3,0.037,0.006,21,19,5,4,56,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,학장동,도시대기,0.002,0.1,0.026,0.008,19,16,5,5,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,덕천동,도시대기,0.002,0.3,0.038,0.003,17,20,8,8,57,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,화명동,도시대기,,,0.037,,15,16,2,4,,,,,보통,,좋음,좋음,좋음,좋음,통신장애,통신장애,,장비점검,,
2021-09-26 08:00,부산,청룡동,도시대기,,,0.037,0.003,10,12,2,3,56,보통,,,보통,좋음,좋음,좋음,좋음,좋음,통신장애,통신장애,,,,
2021-09-26 08:00,부산,좌동,도시대기,0.003,0.3,0.036,0.006,21,20,4,3,55,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,재송동,도시대기,0.005,,0.036,0.006,12,14,4,4,55,보통,좋음,,보통,좋음,좋음,좋음,좋음,좋음,,자료이상,,,,
2021-09-26 08:00,부산,장림동,도시대기,0.001,0.3,0.032,0.005,18,17,8,7,52,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,대저동,도시대기,0.002,0.3,0.027,0.010,13,15,5,4,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,녹산동,도시대기,0.006,0.2,0.019,0.026,11,13,7,7,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,명지동,도시대기,0.002,0.3,0.026,0.006,18,17,5,3,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,연산동,도시대기,0.002,0.3,0.031,0.005,17,16,5,5,51,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,기장읍,도시대기,0.003,0.2,0.035,0.005,19,21,6,6,54,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,용수리,도시대기,0.007,0.2,0.039,0.002,16,17,7,7,58,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,수정동,도시대기,0.002,0.2,0.035,0.005,20,20,12,5,54,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,부곡동,도시대기,0.002,0.2,0.037,0.004,16,14,6,5,56,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-09-26 08:00,부산,회동동,도시대기,0.002,0.3,0.028,0.005,13,11,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,장비점검
2021-09-26 08:00,부산,광안동,도시대기,,,0.036,0.004,19,20,3,3,55,보통,,,보통,좋음,좋음,좋음,좋음,좋음,통신장애,통신장애,,,,
