dataTime,sidoName,stationName,mangName,so2Value,coValue,o3Value,no2Value,pm10Value,pm10Value24,pm25Value,pm25Value24,khaiValue,khaiGrade,so2Grade,coGrade,o3Grade,no2Grade,pm10Grade,pm25Grade,pm10Grade1h,pm25Grade1h,so2Flag,coFlag,o3Flag,no2Flag,pm10Flag,pm25Flag
2021-06-01 8:00,서울,성북구,도시대기,0.003,0.5,0.026,0.024,21,37,12,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,정릉로,도로변대기,0.002,0.3,0.03,0.028,28,39,15,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,도봉구,도시대기,0.003,0.3,0.037,0.01,23,36,13,21,64,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,은평구,도시대기,0.003,0.4,0.037,0.013,16,33,12,22,66,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,서대문구,도시대기,0.004,0.5,0.039,0.009,14,29,9,18,58,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,마포구,도시대기,0.003,0.3,0.031,0.02,20,31,11,18,56,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,신촌로,도로변대기,0.003,0.4,0.019,0.042,24,37,16,23,70,보통,좋음,좋음,좋음,보통,보통,보통,좋음,보통,,,,,,
2021-06-01 8:00,서울,강서구,도시대기,0.002,0.2,0.029,0.026,20,35,13,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,공항대로,도로변대기,0.002,0.4,0.015,0.053,26,36,12,17,88,보통,좋음,좋음,좋음,보통,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,구로구,도시대기,,0.3,0.037,0.019,24,37,11,18,57,보통,,좋음,보통,좋음,보통,보통,좋음,좋음,자료이상,,,,,
2021-06-01 8:00,서울,영등포구,도시대기,0.002,0.4,0.025,0.029,21,35,11,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,영등포로,도로변대기,0.003,0.4,0.028,0.029,21,35,12,20,55,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,동작구,도시대기,0.002,0.3,0.035,0.017,23,38,12,20,61,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,동작대로 중앙차로,도로변대기,0.003,0.4,0.013,0.056,25,39,14,20,93,보통,좋음,좋음,좋음,보통,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,관악구,도시대기,0.003,0.4,0.032,0.023,19,33,9,16,53,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,강남구,도시대기,0.005,0.4,0.031,0.019,21,31,13,20,61,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,서초구,도시대기,0.003,0.4,0.024,0.031,27,44,9,17,64,보통,좋음,좋음,좋음,보통,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,도산대로,도로변대기,0.002,0.5,0.022,0.03,27,44,19,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-06-01 8:00,서울,강남대로,도로변대기,0.002,0.6,0.015,0.034,33,39,19,22,59,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,서울,송파구,도시대기,0.003,0.4,0.032,0.019,30,39,18,23,69,보통,좋음,좋음,보통,좋음,보통,보통,좋음,보통,,,,,,
2021-06-01 8:00,서울,강동구,도시대기,0.002,0.3,0.024,0.019,29,39,20,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-06-01 8:00,서울,천호대로,도로변대기,0.002,0.5,0.015,0.04,46,45,20,22,66,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,서울,금천구,도시대기,0.002,0.3,0.04,0.014,18,30,12,18,58,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,시흥대로,도로변대기,0.004,0.6,0.011,0.056,31,39,12,19,93,보통,좋음,좋음,좋음,보통,보통,보통,보통,좋음,,,,,,
2021-06-01 8:00,서울,강북구,도시대기,,0.3,0.034,0.008,29,36,17,21,64,보통,,좋음,보통,좋음,보통,보통,좋음,보통,자료이상,,,,,
2021-06-01 8:00,서울,양천구,도시대기,0.003,0.3,0.032,0.018,20,33,11,18,56,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,서울,노원구,도시대기,0.002,0.3,0.044,0.009,24,35,16,21,64,보통,좋음,좋음,보통,좋음,보통,보통,좋음,보통,,,,,,
2021-06-01 8:00,서울,화랑로,도로변대기,,0.4,0.012,0.04,29,41,15,20,66,보통,,좋음,좋음,보통,보통,보통,좋음,좋음,자료이상,,,,,
2021-06-01 8:00,부산,광복동,도시대기,0.004,0.3,0.026,0.028,26,27,6,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,부산,초량동,도로변대기,0.005,0.5,0.024,0.038,25,29,13,15,63,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,부산,태종대,도시대기,0.008,0.3,0.048,0.017,25,20,15,9,65,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,부산,청학동,도시대기,0.009,0.3,0.042,0.03,28,22,16,12,60,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,보통,,,,,,
2021-06-01 8:00,부산,전포동,도시대기,0.005,0.3,0.042,0.017,19,21,9,,,,좋음,좋음,보통,좋음,좋음,,좋음,좋음,,,,,,
2021-06-01 8:00,부산,온천동,도로변대기,0.004,0.4,0.016,0.059,33,31,15,16,98,보통,좋음,좋음,좋음,보통,보통,보통,보통,좋음,,,,,,
2021-06-01 8:00,부산,명장동,도시대기,,,0.024,0.025,28,26,17,19,59,보통,,,좋음,좋음,좋음,보통,좋음,보통,통신장애,통신장애,,,,
2021-06-01 8:00,부산,대연동,도시대기,0.006,0.4,0.043,0.02,21,23,14,12,61,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,부산,학장동,도시대기,0.002,0.3,0.02,0.023,31,31,19,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,부산,덕천동,도시대기,0.003,0.4,0.023,0.028,39,33,21,18,56,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,부산,화명동,도시대기,,,0.016,0.032,24,22,14,14,53,보통,,,좋음,보통,좋음,좋음,좋음,좋음,통신장애,통신장애,,,,
2021-06-01 8:00,부산,청룡동,도시대기,,,0.024,0.024,24,22,12,13,43,좋음,,,좋음,좋음,좋음,좋음,좋음,좋음,통신장애,통신장애,,,,
2021-06-01 8:00,부산,좌동,도시대기,0.008,0.3,0.046,0.015,28,25,16,16,63,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-06-01 8:00,부산,재송동,도시대기,0.005,0.3,0.024,0.022,25,24,24,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-06-01 8:00,부산,장림동,도시대기,0.003,0.5,0.018,0.032,33,32,23,21,64,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,부산,대저동,도시대기,0.002,0.3,0.025,0.027,33,27,21,19,59,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-06-01 8:00,부산,녹산동,도시대기,0.005,0.3,0.037,0.024,27,36,19,22,66,보통,좋음,좋음,보통,좋음,보통,보통,좋음,보통,,,,,,
2021-06-01 8:00,부산,명지동,도시대기,0.003,0.3,0.029,0.023,30,31,22,18,56,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-06-01 8:00,부산,연산동,도시대기,0.003,0.3,0.039,0.019,20,25,14,18,58,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,좋음,,,,,,
2021-06-01 8:00,부산,기장읍,도시대기,0.003,0.3,0.029,0.015,23,22,17,14,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-06-01 8:00,부산,용수리,도시대기,0.002,0.2,0.03,0.021,19,22,13,18,56,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-06-01 8:00,부산,수정동,도시대기,0.006,0.2,0.046,0.018,30,32,15,17,63,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,부산,부곡동,도시대기,0.002,0.3,0.026,0.02,28,24,14,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,부산,회동동,도시대기,0.003,0.3,0.029,0.015,15,20,13,14,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,부산,광안동,도시대기,,,0.033,0.022,26,27,11,12,53,보통,,,보통,좋음,좋음,좋음,좋음,좋음,통신장애,통신장애,,,,
2021-06-01 8:00,부산,대신동,도시대기,0.004,0.4,0.037,0.022,28,31,10,14,56,보통,좋음,좋음,보통,좋음,보통,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,부산,덕포동,도시대기,0.003,0.4,0.019,0.028,34,30,24,20,61,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-06-01 8:00,부산,개금동,도시대기,0.004,0.3,0.04,0.019,23,30,14,19,59,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,좋음,,,,,,
2021-06-01 8:00,부산,당리동,도시대기,0.003,0.4,0.03,0.026,22,21,14,13,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,부산,부산북항,도로변대기,0.006,0.3,0.035,0.038,29,32,13,15,63,보통,좋음,좋음,보통,보통,보통,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,부산,부산신항,도로변대기,0.004,0.4,0.021,0.044,41,37,25,18,73,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,부산,부산항,항만,0.005,0.4,0.019,0.047,76,49,43,28,82,보통,좋음,좋음,좋음,보통,보통,보통,보통,나쁨,,,,,,
2021-06-01 8:00,대구,침산동,도시대기,0.004,0.4,0.031,0.015,40,43,25,23,69,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,화원읍,도시대기,0.001,0.4,0.023,0.007,41,35,32,26,77,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,수창동,도시대기,0.003,0.5,0.037,0.011,40,40,27,24,72,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,지산동,도시대기,0.005,0.6,0.033,0.009,38,35,26,24,72,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,서호동,도시대기,0.003,0.5,0.028,0.013,39,38,22,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,이현동,도시대기,0.003,0.6,0.036,0.013,46,41,29,25,74,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,평리동,도로변대기,0.003,0.5,0.028,0.02,44,40,22,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,대명동,도시대기,0.002,0.6,0.031,0.013,45,41,26,22,66,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,신암동,도시대기,0.003,0.4,0.021,0.016,46,45,26,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,태전동,도시대기,0.003,0.7,0.023,0.019,44,33,31,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,산격동,도시대기,0.002,0.5,0.032,0.012,46,46,22,25,74,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,만촌동,도시대기,0.004,0.6,0.042,0.01,35,36,27,25,74,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,호림동,도시대기,0.004,0.4,0.021,0.018,46,41,29,26,77,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,유가읍,도시대기,0.002,0.4,0.011,0.02,57,44,31,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,이곡동,도로변대기,0.003,0.5,0.012,0.04,51,44,32,24,72,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,시지동,도시대기,,,,,,,,,,,,,,,,,,,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정
2021-06-01 8:00,대구,진천동,도시대기,0.002,0.5,0.03,0.017,42,36,31,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,다사읍,도시대기,0.002,0.5,0.023,0.012,55,44,33,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,본동,도시대기,0.001,0.3,0.02,0.013,42,36,30,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대구,내당동,도시대기,0.002,0.3,0.031,0.009,50,45,34,25,74,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,인천,신흥,도시대기,0.004,0.3,0.044,0.021,30,42,20,24,72,보통,좋음,좋음,보통,좋음,보통,보통,좋음,보통,,,,,,
2021-06-01 8:00,인천,서해,도로변대기,0.003,0.7,0.021,0.053,30,38,11,16,88,보통,좋음,좋음,좋음,보통,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,영종,도시대기,0.003,0.3,0.043,0.019,16,25,6,10,61,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,송림,도시대기,0.002,0.4,0.034,0.022,22,33,10,15,53,보통,좋음,좋음,보통,좋음,보통,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,구월동,도시대기,0.001,0.5,0.036,0.018,14,29,9,20,61,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,숭의,도시대기,0.002,0.4,0.043,0.015,18,29,11,17,61,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,석바위,도로변대기,,,,,,,,,,,,,,,,,,,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정
2021-06-01 8:00,인천,부평역,도로변대기,0.005,0.4,0.017,0.033,18,32,8,17,54,보통,좋음,좋음,좋음,보통,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,남동,도로변대기,0.001,0.3,0.045,0.016,12,36,10,18,63,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,주안,도시대기,0.003,0.3,0.048,0.016,14,29,9,18,65,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,부평,도시대기,0.003,0.4,0.032,0.026,17,31,10,16,52,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,연희,도시대기,0.003,0.3,0.047,0.012,21,30,21,22,66,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-06-01 8:00,인천,검단,도시대기,0.003,0.3,0.036,0.014,16,29,9,14,55,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,중봉,도로변대기,0.004,0.5,0.028,0.042,34,45,12,18,70,보통,좋음,좋음,좋음,보통,보통,보통,보통,좋음,,,,,,
2021-06-01 8:00,인천,계산,도시대기,0.001,0.5,0.028,0.02,12,35,10,17,55,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,고잔,도시대기,0.004,0.4,0.038,0.033,19,34,13,19,59,보통,좋음,좋음,보통,보통,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,서창,도시대기,0.002,0.3,0.041,0.018,15,30,8,15,59,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,석남,도시대기,0.003,0.4,0.04,0.021,14,23,7,13,58,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,송해,도시대기,0.002,0.3,0.044,0.011,18,23,8,13,62,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,동춘,도시대기,0.003,0.3,0.039,0.021,18,35,11,19,59,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,운서,도시대기,0.002,0.3,0.04,0.009,15,28,10,13,58,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,송현,도로변대기,0.004,0.6,0.013,0.06,26,31,12,15,100,보통,좋음,좋음,좋음,보통,보통,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,논현,도시대기,0.002,0.4,0.027,0.026,19,32,10,17,54,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,청라,도시대기,,,,,,,,,,,,,,,,,,,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정
2021-06-01 8:00,인천,송도,도시대기,0.003,0.4,0.041,0.021,19,32,8,14,59,보통,좋음,좋음,보통,좋음,보통,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,아암,도시대기,0.003,0.3,0.048,0.021,22,28,12,15,65,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,원당,도시대기,,,,,,,,,,,,,,,,,,,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정
2021-06-01 8:00,인천,길상,도시대기,0.002,0.3,0.04,0.011,14,21,7,10,58,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,삼산,도시대기,0.002,0.4,0.024,0.029,16,28,9,14,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,경인항,항만,0.001,0.4,0.035,0.023,19,32,12,16,54,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,인천,인천항,항만,0.002,0.1,0.031,0.036,,,11,18,,,좋음,좋음,보통,보통,,보통,,좋음,,,,,장비점검,
2021-06-01 8:00,인천,석모리,교외대기,0.001,0.6,0.056,0.003,,23,8,11,72,보통,좋음,좋음,보통,좋음,좋음,좋음,,좋음,,,,,자료이상,
2021-06-01 8:00,인천,덕적도,교외대기,0.001,0.2,0.051,0.004,17,25,10,11,68,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,백령도,국가배경농도,0.001,0.3,0.051,0.003,27,24,15,13,68,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,영흥,도시대기,0.004,0.3,0.05,0.015,17,29,8,14,67,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,연평도,국가배경농도,0.001,0.4,0.061,0.007,17,26,9,14,76,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-06-01 8:00,인천,울도,국가배경농도,0.003,0.3,0.051,0.006,21,26,17,17,68,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-06-01 8:00,광주,서석동,도시대기,0.004,0.4,0.039,0.022,34,36,14,20,61,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-06-01 8:00,광주,농성동,도시대기,0.004,0.4,0.033,0.031,40,35,24,22,66,보통,좋음,좋음,보통,보통,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,광주,치평동,도로변대기,0.005,0.8,0.032,0.029,54,43,24,24,72,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,광주,노대동,도시대기,0.003,0.6,0.04,0.012,26,32,18,19,59,보통,좋음,좋음,보통,좋음,보통,보통,좋음,보통,,,,,,
2021-06-01 8:00,광주,유촌동,도시대기,0.005,0.4,0.033,0.027,48,44,29,25,74,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,광주,두암동,도시대기,0.004,0.5,0.033,0.028,42,44,16,20,64,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,광주,운암동,도로변대기,,,,,53,49,24,24,,,,,,,보통,보통,보통,보통,점검및교정,점검및교정,점검및교정,점검및교정,,
2021-06-01 8:00,광주,건국동,도시대기,0.005,0.5,0.035,0.008,43,37,23,24,72,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,광주,일곡동,도시대기,0.004,0.7,0.044,0.008,28,31,15,17,62,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,광주,오선동,도시대기,0.004,0.6,0.026,0.025,43,49,27,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,광주,우산동(광주),도시대기,0.005,0.4,0.027,0.031,41,39,18,22,,,좋음,좋음,좋음,,보통,보통,,,,,,,,
2021-06-01 8:00,광주,평동,도시대기,0.004,0.5,0.04,0.034,40,45,17,22,66,보통,좋음,좋음,보통,보통,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,광주,주월동,도시대기,0.005,0.5,0.021,0.038,40,41,20,19,63,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대전,읍내동,도시대기,0.003,0.5,0.012,0.031,47,49,19,22,69,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대전,문평동,도시대기,,0.4,0.029,0.012,41,40,24,25,74,보통,,좋음,좋음,좋음,보통,보통,보통,보통,자료이상,,,,,
2021-06-01 8:00,대전,문창동,도시대기,0.003,0.5,0.028,0.017,27,37,12,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,대전,구성동,도시대기,0.003,0.5,0.024,0.015,31,29,15,14,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-06-01 8:00,대전,노은동,도시대기,0.003,0.4,0.02,0.018,39,34,25,18,56,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대전,상대동(대전),도시대기,,0.5,0.012,0.023,32,33,11,12,53,보통,,좋음,좋음,좋음,보통,좋음,보통,좋음,자료이상,,,,,
2021-06-01 8:00,대전,관평동,도시대기,0.003,0.6,0.033,0.015,30,33,15,17,54,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-06-01 8:00,대전,대흥동1,도로변대기,0.003,0.5,0.021,0.028,44,38,25,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대전,성남동1,도시대기,0.004,0.4,0.033,0.013,38,37,20,22,66,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대전,대성동,도시대기,,0.5,0.012,0.023,37,37,18,18,57,보통,,좋음,좋음,좋음,보통,보통,보통,보통,자료이상,,,,,
2021-06-01 8:00,대전,정림동,도시대기,0.003,0.6,0.011,0.017,31,30,13,11,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-06-01 8:00,대전,둔산동,도시대기,0.003,0.6,0.018,0.024,35,39,18,18,59,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,대전,월평동,도로변대기,0.002,0.6,0.014,0.024,34,35,23,18,56,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-06-01 8:00,울산,화산리,도시대기,0.007,0.8,0.029,0.04,20,19,17,14,66,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,보통,,,,,,
2021-06-01 8:00,울산,상남리,도시대기,0.002,0.3,0.024,0.017,20,19,14,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
